TipoDeBono,FechaDeMaduracion,FechaDeValoracion,Precio,TiempoRestanteParaMaduracion,CuponSemestral
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-03-29,1084,3.76438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-01,1085,3.75616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-02,1085,3.75342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-03,1086,3.75068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-04,1083,3.74794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-05,1086,3.74520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-08,1086,3.73698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-09,1084,3.73424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-10,1085,3.73150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-11,1085,3.72876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-12,1083,3.72602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-15,1083,3.71780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-16,1086,3.71506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-17,1086,3.71232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-18,1086,3.70958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-22,1089,3.6986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-23,1090,3.6958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-24,1092,3.69315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-25,1087,3.69041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-26,1088,3.68767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-29,1089,3.67945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-04-30,1089,3.67671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-02,1088,3.67123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-03,1091,3.66849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-06,1093,3.66027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-07,1093,3.65753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-08,1094,3.65479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-09,1096,3.65205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-10,1098,3.64931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-13,1097,3.64109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-14,1097,3.63835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-15,1099,3.63561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-16,1098,3.63287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-17,1096,3.63013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-20,1093,3.62191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-21,1097,3.61917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-22,1101,3.61643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-23,1100,3.61369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-24,1104,3.61095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-27,1104,3.6027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-28,1106,3.6,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-29,1112,3.5972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-30,1113,3.59452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-05-31,1115,3.59178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-03,1117,3.58356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-04,1123,3.58082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-05,1126,3.57808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-06,1124,3.57534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-07,1128,3.57260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-10,1130,3.56438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-11,1132,3.56164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-12,1134,3.55890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-13,1135,3.55616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-14,1137,3.55342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-17,1139,3.54520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-18,1140,3.54246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-01-29,1134,3.92602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-01,1139,3.91780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-02,1139,3.91506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-03,1139,3.91232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-04,1140,3.90958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-05,1135,3.90684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-08,1135,3.8986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-09,1132,3.8958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-10,1128,3.89315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-11,1132,3.89041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-12,1130,3.88767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-17,1124,3.87397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-18,1125,3.87123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-19,1122,3.86849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-22,1111,3.86027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-23,1116,3.85753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-24,1119,3.85479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-25,1108,3.85205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-02-26,1107,3.84931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-01,1100,3.84109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-02,1092,3.83835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-03,1090,3.83561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-04,1105,3.83287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-05,1102,3.83013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-08,1106,3.82191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-09,1097,3.81917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-10,1099,3.81643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-11,1098,3.81369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-12,1095,3.81095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-15,1096,3.8027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-16,1097,3.8,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-17,1095,3.7972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-18,1095,3.79452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-19,1096,3.79178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-22,1087,3.78356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-23,1083,3.78082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-24,1081,3.77808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-25,1067,3.77534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-26,1080,3.77260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-29,1078,3.76438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-30,1080,3.76164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-03-31,1081,3.75890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-01,1081,3.75616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-05,1078,3.74520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-06,1080,3.74246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-07,1077,3.73972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-08,1075,3.73698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-09,1080,3.73424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-12,1077,3.72602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-13,1076,3.72328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-14,1074,3.72054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-15,1078,3.71780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-16,1081,3.71506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-19,1088,3.70684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-20,1089,3.7041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-22,1089,3.6986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-23,1097,3.6958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-26,1097,3.68767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-27,1100,3.68493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-28,1096,3.68219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-29,1097,3.67945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-04-30,1100,3.67671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-03,1096,3.66849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-04,1093,3.66575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-05,1091,3.66301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-06,1093,3.66027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-07,1088,3.65753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-10,1089,3.64931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-11,1089,3.64657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-12,1091,3.64383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-13,1088,3.64109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-14,1089,3.63835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-17,1086,3.63013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-18,1092,3.62739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-19,1086,3.62465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-20,1087,3.62191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-21,1089,3.61917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-24,1090,3.61095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-25,1092,3.60821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-26,1094,3.60547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2025-01-01,2021-05-27,1096,3.6027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-19,1138,3.53972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-21,1147,3.53424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-24,1148,3.52602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-25,1147,3.52328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-26,1146,3.52054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-27,1145,3.51780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-06-28,1100,3.51506849315069,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-01,1103,3.50684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-02,1103,3.5041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-03,1102,3.5013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-04,1107,3.4986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-05,1107,3.4958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-08,1109,3.48767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-09,1111,3.48493150684931,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-10,1113,3.48219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-11,1114,3.47945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-12,1115,3.47671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-15,1114,3.46849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-16,1114,3.46575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-17,1113,3.46301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-18,1113,3.46027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-19,1113,3.45753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-22,1113,3.44931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-23,1115,3.44657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-24,1117,3.44383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-25,1118,3.44109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-26,1115,3.43835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-29,1117,3.43013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-30,1117,3.42739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-07-31,1118,3.42465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-01,1119,3.42191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-02,1116,3.41917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-05,1114,3.41095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-06,1114,3.40821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-07,1117,3.40547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-08,1118,3.4027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-09,1118,3.4,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-12,1115,3.39178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-13,1118,3.38904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-14,1118,3.38630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-15,1117,3.38356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-16,1118,3.38082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-19,1120,3.37260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-20,1118,3.36986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-21,1120,3.36712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-22,1121,3.36438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-23,1119,3.36164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2019-08-26,1119,3.35342465753425,0.048808848170152
